ClientSK;Solde_Compte;Nb_Produits;Nb_Credits_Actifs;Nb_Transactions_Mois;Montant_Transaction_Moyen;Nb_Retraits_GAB_Mois;Nb_Paiements_CB_Mois;Taux_Utilisation_Decouvert;Nb_Connexions_App_Mois;Nb_Virements_En_Ligne_Mois;Score_Satisfaction;Nb_Reclamations_12mois;Solde_Moyen_3mois;Nb_Produits_Resilies_12mois;SegmentID;PackID;Age;Score_Credit;Anciennete_Annees;GouvernoratID;A_Quitte
80488;100455.60;3;1;24;1288.35;3;19;32.3;2;1;3;0;108478.21;1;2;7;47;631;0;7;1
80489;694494.16;6;4;39;2294.80;11;27;38.8;25;5;5;0;595049.27;0;1;7;43;776;11;5;0
80490;3954.14;1;2;27;151.11;7;24;77.2;30;11;4;0;3870.93;3;4;2;27;587;3;1;1
80491;32537.43;4;1;43;1023.41;13;24;40.0;37;8;5;0;32129.85;0;2;7;48;658;1;19;0
80492;19737.89;2;1;17;588.14;18;12;57.5;1;0;4;0;20739.57;2;4;2;63;694;14;2;0
80493;249449.30;3;0;34;357.00;8;23;28.0;23;9;4;0;219200.17;0;3;7;18;733;3;23;0
80494;97847.91;3;0;33;465.01;3;27;12.8;14;6;4;1;97927.82;2;2;5;24;716;2;9;1
80495;306002.95;7;1;38;3056.58;8;15;0.0;3;1;4;0;314656.58;1;1;7;56;795;9;22;0
80496;199007.86;5;0;35;1107.11;5;20;46.4;3;0;4;0;215795.51;1;3;7;46;678;3;1;0
80497;25883.58;4;1;33;2009.48;0;14;28.3;1;0;3;0;24147.26;0;3;7;48;830;6;9;0
80498;57612.89;5;0;50;433.87;17;34;14.7;3;0;5;0;57935.78;2;3;4;50;711;3;9;0
80499;167519.00;6;4;46;2250.49;2;21;10.3;27;2;5;0;153483.30;1;1;7;25;729;0;8;0
80500;175292.11;5;0;39;2904.41;5;28;58.7;35;10;4;0;192376.39;0;3;4;29;687;1;24;0
80501;22788.59;2;1;11;722.72;11;3;31.7;4;1;4;0;25270.90;0;4;5;27;628;13;2;0
80502;19187.45;5;1;21;699.73;8;12;39.5;16;8;5;0;18005.90;0;2;3;63;695;6;11;0
80503;153526.46;4;1;49;2304.82;13;25;50.6;35;10;4;0;154841.53;0;3;3;28;738;2;15;0
80504;54540.04;6;0;48;257.20;11;28;0.0;30;7;5;0;48416.46;0;3;3;32;751;14;2;0
80505;117231.40;5;2;16;154.73;4;16;0.6;37;2;4;0;132335.96;0;2;5;26;608;1;24;0
80506;57251.69;5;1;21;217.90;4;16;4.7;4;0;4;0;65669.61;2;2;7;58;721;2;16;0
80507;18814.26;1;0;12;112.42;6;4;64.8;28;5;3;2;17786.64;0;4;1;29;540;8;8;0
80508;27253.43;2;0;10;658.66;10;0;13.7;7;0;4;0;23175.79;0;2;7;80;689;15;1;0
80509;671620.13;6;0;40;2056.36;10;26;33.6;0;0;5;0;702327.97;0;1;3;55;759;3;23;0
80510;622019.39;5;3;36;583.53;11;30;18.2;13;1;5;0;573791.45;0;1;7;31;755;14;6;0
80511;15347.35;3;0;13;568.73;6;4;39.8;4;0;4;0;16828.40;1;4;2;49;622;5;15;0
80512;35307.31;6;1;50;2794.34;8;29;48.2;45;7;5;0;38619.91;0;3;3;28;695;3;6;0
80513;32453.72;2;1;22;1863.69;8;8;40.1;4;0;4;0;30913.11;1;2;7;55;649;7;1;0
80514;23275.70;2;2;5;485.98;17;9;74.5;29;5;5;0;23720.95;1;4;6;35;549;5;7;1
80515;15322.40;1;1;0;408.45;1;3;22.5;27;9;4;1;17043.46;0;4;1;53;580;9;7;0
80516;59938.40;5;1;37;1302.81;3;16;0.0;44;11;5;0;62600.12;0;3;4;27;714;1;2;0
80517;87722.53;5;1;53;2933.79;7;20;16.0;30;4;5;0;89124.55;0;3;7;25;687;2;22;0
80518;212154.02;4;0;46;3030.12;10;25;33.6;6;0;4;0;235303.23;0;3;4;45;705;6;2;0
80519;21940.45;4;0;43;2588.24;0;27;24.0;1;2;5;0;22844.43;0;3;7;33;655;3;8;0
80520;40524.54;5;2;48;2949.76;5;29;29.0;31;0;5;0;36151.10;0;3;3;46;657;2;3;0
80521;19288.54;2;0;12;188.11;4;19;17.0;9;8;5;0;18710.04;0;4;6;28;631;8;17;0
80522;115949.75;3;0;30;1318.66;6;23;37.3;4;0;4;0;124331.37;0;3;3;73;701;0;2;0
80523;31693.57;3;0;18;1140.26;8;25;26.7;27;5;5;0;27655.61;0;2;7;28;639;1;1;0
80524;50943.32;6;1;47;2856.02;12;35;17.6;31;11;3;5;47774.01;1;3;3;25;652;3;22;1
80525;151848.55;8;2;36;2108.03;2;23;81.2;27;4;4;0;133257.50;0;1;7;38;688;3;2;0
80526;128383.55;3;2;40;2747.20;2;19;21.2;4;0;5;0;123653.08;1;3;7;43;747;1;1;1
80527;14498.16;2;2;19;698.34;9;7;36.8;2;2;5;0;16117.21;1;4;2;57;611;3;22;0
80528;15456.87;1;0;14;145.76;10;11;1.4;3;0;4;0;16557.76;0;4;1;47;606;12;1;0
80529;117793.18;7;0;44;2817.63;2;22;59.4;33;8;5;0;127414.24;1;3;7;33;739;2;6;0
80530;171721.03;4;1;40;632.40;11;22;71.4;22;4;4;0;165704.81;0;3;4;30;763;3;9;0
80531;169022.53;6;3;34;2097.67;8;21;41.1;32;9;3;0;168259.74;0;1;3;28;794;5;24;0
80532;9327.00;1;0;9;204.68;7;3;16.3;7;1;4;0;10086.24;1;4;5;52;541;1;3;0
80533;128626.20;5;1;41;948.60;0;16;73.9;1;1;4;0;132853.71;0;3;4;58;696;11;22;0
80534;6482.05;1;1;10;655.33;15;4;44.3;27;8;4;1;5538.71;1;4;6;22;582;4;3;1
80535;22189.16;2;1;27;763.26;6;10;12.5;30;11;5;0;24959.04;2;4;5;22;593;6;1;1
80536;77077.35;5;1;47;2909.38;12;25;20.2;24;7;4;0;82519.80;1;3;7;49;772;0;3;0
80537;2602.95;1;0;16;621.63;13;10;35.1;29;5;4;0;2576.44;0;4;6;23;542;3;7;0
80538;120028.68;4;2;34;4034.72;6;9;45.1;3;1;4;0;122817.09;1;1;3;54;775;14;1;0
80539;187393.87;7;1;42;700.50;8;29;74.2;4;1;5;0;193240.73;0;1;3;61;729;3;6;0
80540;14806.71;1;2;13;387.83;4;0;31.3;20;7;3;0;13136.70;0;4;5;39;584;6;20;0
80541;75619.13;5;1;32;823.29;9;15;39.2;1;0;5;0;83675.47;2;3;3;60;639;0;19;0
80542;20598.50;4;1;2;323.57;9;0;7.1;5;2;4;0;21801.06;2;4;2;20;607;0;9;0
80543;18850.03;2;0;8;385.60;3;7;64.1;23;4;4;0;16269.36;0;4;6;49;580;1;3;0
80544;119006.77;6;0;33;1816.27;4;18;7.1;14;1;5;0;125548.80;1;2;5;51;609;3;6;0
80545;108001.17;4;2;33;1538.34;11;21;100.0;8;9;3;2;121295.59;1;2;3;38;599;6;16;0
80546;137626.16;5;2;36;1770.61;4;20;0.0;1;0;4;0;154136.82;0;3;3;44;679;3;6;0
80547;19591.15;3;3;19;133.89;10;9;42.3;38;7;4;1;22077.13;0;4;2;37;591;0;16;0
80548;587503.89;6;0;41;793.65;10;18;65.0;23;16;5;0;540233.90;0;1;3;39;807;9;19;0
80549;48520.90;4;0;27;1142.69;11;16;0.0;3;1;4;0;42130.11;0;2;5;67;652;2;12;0
80550;2676.11;2;0;2;95.91;8;0;42.2;44;5;4;0;2451.88;4;4;6;48;706;5;9;1
80551;181890.16;7;2;36;2471.90;5;19;35.1;5;0;4;0;167657.52;0;1;3;61;818;11;1;0
80552;17224.96;4;2;0;161.54;6;0;57.3;7;1;4;0;17827.00;0;4;5;78;613;2;7;0
80553;11135.04;1;0;12;480.89;7;6;21.0;31;2;4;0;10418.63;0;4;5;52;534;11;8;0
80554;23465.44;5;0;18;1010.95;9;7;39.1;4;0;5;0;20352.15;0;2;5;48;705;3;8;0
80555;45582.60;3;1;29;879.25;14;16;61.6;23;0;4;0;39485.64;0;2;3;32;721;6;22;0
80556;21816.75;3;2;22;174.43;7;19;13.8;7;0;4;0;22630.33;0;4;1;69;634;4;3;0
80557;11197.83;1;2;21;115.80;7;18;4.0;45;10;4;0;11575.37;1;4;1;26;627;6;15;0
80558;568827.15;7;1;28;3334.10;2;19;14.5;42;8;4;3;505473.68;0;1;3;39;657;4;1;0
80559;229272.49;7;0;30;1853.43;5;17;31.1;29;4;5;0;241442.84;0;3;4;46;674;0;15;0
80560;190643.90;4;1;22;1082.41;3;10;23.6;2;0;4;0;179190.24;0;3;3;79;788;6;1;0
80561;9132.81;1;2;15;455.21;7;7;41.0;26;12;3;0;8076.93;4;4;2;46;692;4;1;1
80562;17389.19;3;1;2;348.23;18;6;37.6;30;7;4;0;19574.84;2;4;5;65;615;0;6;1
80563;108028.77;5;0;25;1770.72;3;18;26.4;3;0;5;0;97892.27;0;2;5;68;696;15;7;0
80564;43771.43;3;1;37;1336.55;9;23;39.1;31;7;5;0;37218.56;0;2;7;47;650;1;1;0
80565;24387.62;1;0;12;97.59;10;0;11.4;9;0;2;3;26361.41;0;4;6;71;531;12;21;0
80566;165063.43;4;0;26;1258.39;13;26;16.8;4;1;4;0;146384.96;1;3;3;37;680;5;15;0
80567;80577.05;4;0;19;952.36;13;8;36.7;20;7;3;0;70797.10;0;2;5;26;731;6;1;0
80568;45283.04;2;1;21;814.90;12;15;67.6;35;9;3;0;48288.99;0;2;7;25;739;1;5;0
80569;128407.42;4;0;47;1128.19;5;24;46.4;14;4;4;0;112083.61;1;3;7;34;680;1;16;1
80570;66566.90;5;0;36;1760.59;13;25;81.2;7;0;3;0;57126.25;0;2;5;37;624;6;6;0
80571;790071.13;5;2;18;2332.96;7;12;73.9;9;0;5;0;779947.15;0;1;3;43;801;4;1;0
80572;20081.39;1;0;9;444.64;16;2;16.5;37;5;4;0;21315.09;0;4;2;34;631;5;2;0
80573;142969.91;4;3;41;1122.55;5;16;76.6;51;4;4;0;144995.32;0;3;4;41;778;5;2;0
80574;9569.73;2;2;16;695.34;11;7;13.7;20;13;5;0;9672.44;0;4;1;40;553;4;1;0
80575;18895.83;2;0;16;430.61;6;9;36.3;1;1;3;0;17814.30;0;4;6;36;541;1;1;0
80576;15015.59;1;0;20;452.07;0;4;56.0;33;11;3;0;16022.98;2;4;2;27;622;0;1;0
80577;156640.92;6;1;41;1797.49;4;35;24.8;34;18;4;0;166971.73;2;3;4;42;653;1;1;1
80578;134106.78;5;0;31;1007.03;12;19;0.0;2;1;5;0;153166.10;0;3;4;78;667;2;19;0
80579;11316.36;2;1;15;553.93;8;6;14.8;26;3;5;0;11197.47;0;4;6;35;613;3;7;0
80580;132716.63;6;1;48;3063.81;12;30;37.8;41;4;5;0;151524.22;0;3;7;32;747;5;3;0
80581;458511.16;8;4;17;3948.25;1;8;14.5;2;0;5;0;474316.10;0;1;7;48;835;4;3;0
80582;108725.21;6;0;27;2093.08;9;34;27.9;25;9;4;1;93856.18;0;3;7;26;664;7;9;0
80583;110968.36;3;0;30;263.43;3;21;56.6;40;9;4;0;102170.80;0;2;5;32;706;1;6;0
80584;301175.60;7;3;25;1480.25;11;24;39.0;3;0;4;0;322989.44;0;1;7;60;743;1;3;0
80585;11005.59;1;0;3;441.84;4;0;22.3;28;9;4;0;11332.91;2;4;6;33;695;1;9;1
80586;18588.91;1;1;16;389.16;7;11;22.6;1;0;4;0;20710.59;3;4;5;31;548;1;23;1
80587;6361.60;1;0;20;478.57;5;11;18.7;28;6;1;5;6767.52;4;4;2;30;496;3;20;1
80588;7124.59;3;2;9;581.34;1;3;0.0;5;1;4;0;8070.51;0;4;2;43;541;6;13;0
80589;14369.05;3;0;11;94.93;7;6;10.9;41;10;4;0;14763.41;4;4;2;33;525;2;2;1
80590;4001.68;3;0;3;500.52;8;0;10.7;30;5;5;0;3555.18;4;4;6;23;573;0;2;1
80591;11245.35;1;1;17;756.17;12;7;7.2;4;0;5;0;11227.81;2;4;2;50;618;6;16;1
80592;105903.69;4;0;29;2155.31;5;16;70.2;25;3;3;0;121751.45;0;3;4;30;685;3;7;0
80593;8216.75;3;1;10;245.68;5;3;71.3;0;0;5;0;9239.20;0;4;6;75;556;4;2;0
80594;19055.16;4;0;18;325.57;8;3;62.9;24;7;5;2;20165.44;0;4;5;56;484;0;14;0
80595;24988.61;3;1;12;418.70;4;4;2.6;3;0;4;0;22014.27;4;4;6;43;663;3;1;1
80596;18018.96;3;1;6;187.85;12;3;18.7;16;10;4;0;16923.26;1;4;2;23;675;1;4;1
80597;560161.45;5;3;34;4082.76;6;20;60.2;43;5;4;0;501471.32;2;1;3;70;846;1;19;0
80598;119232.57;6;0;39;1659.92;9;21;57.3;18;7;5;0;104492.26;0;3;3;42;714;9;1;0
80599;179199.93;3;2;29;1132.51;13;23;28.5;22;3;4;0;192672.59;0;3;4;20;705;2;15;0
80600;63659.37;3;1;57;506.18;6;39;0.0;27;7;4;0;61762.78;0;3;7;37;677;8;7;0
80601;7276.96;2;2;19;418.16;6;11;0.0;2;1;4;0;7203.42;0;4;1;42;593;0;7;0
80602;22253.79;2;1;20;278.12;9;13;22.3;10;6;4;0;22090.82;1;4;6;50;509;2;8;1
80603;17852.85;3;0;14;260.82;6;4;43.9;2;0;4;1;17933.40;4;2;5;52;640;0;2;1
80604;6496.09;1;1;4;170.82;3;2;39.4;17;5;4;0;5740.02;3;4;5;28;620;5;2;1
80605;18369.09;1;0;26;706.84;3;21;31.5;35;0;3;0;17861.79;0;4;1;18;598;3;1;0
80606;1294.55;2;2;5;166.73;8;0;34.6;37;4;4;0;1264.73;0;4;5;33;626;1;6;0
80607;213561.85;7;0;42;894.91;8;21;35.4;4;1;4;2;225932.76;0;1;7;71;801;16;1;0
80608;102003.69;5;3;21;1442.87;9;7;0.0;5;2;4;0;111916.04;2;2;7;49;735;1;1;0
80609;760453.64;6;2;41;1695.61;12;21;56.1;9;0;3;0;849750.28;1;1;3;47;760;2;15;0
80610;74042.23;5;0;33;791.93;9;26;64.2;7;7;5;0;79220.01;0;2;7;38;678;13;3;0
80611;128596.26;7;1;34;1063.46;10;20;0.8;19;11;5;0;135511.42;0;3;3;29;759;2;1;0
80612;200383.34;6;2;43;2757.04;9;28;19.7;34;7;5;0;175067.07;0;3;3;19;705;1;8;0
80613;128411.70;5;1;53;1151.46;12;36;37.2;7;0;4;0;124313.58;0;3;3;56;731;5;15;0
80614;102170.86;3;0;16;1156.37;7;0;51.0;6;0;4;0;116076.75;3;2;3;64;748;1;1;1
80615;103798.35;5;0;26;2766.77;8;24;4.0;4;2;5;0;106580.25;0;3;7;53;724;4;7;0
80616;71152.92;2;1;23;399.26;14;14;57.5;3;0;4;0;79705.22;0;2;3;71;668;1;7;0
80617;8682.49;1;0;16;538.47;10;8;33.0;6;0;2;1;8147.03;3;4;5;71;513;2;15;1
80618;81062.04;5;0;34;521.98;4;18;51.5;4;1;4;0;72636.30;0;2;3;62;723;3;1;0
80619;306424.92;4;1;43;1744.39;5;23;0.0;0;1;4;0;327595.94;0;1;3;28;698;2;9;0
80620;1562.66;1;2;20;724.12;14;9;40.2;3;0;1;5;1455.73;2;4;2;55;528;6;1;1
80621;232132.52;6;2;28;1873.26;7;12;38.1;15;14;5;0;205206.40;0;3;3;29;653;4;1;0
80622;47188.87;3;0;25;532.55;12;15;52.1;19;5;4;0;42622.30;0;2;5;43;662;15;1;0
80623;24311.64;4;0;32;513.37;12;19;47.0;39;13;4;0;25069.51;0;4;5;22;660;14;9;0
80624;6139.73;1;1;1;498.14;0;1;66.9;19;5;4;0;5351.76;2;4;2;19;612;1;6;1
80625;164814.69;4;1;43;1094.59;11;25;70.6;25;18;4;2;169807.73;0;3;4;43;686;15;7;0
80626;10178.56;2;0;21;497.55;9;7;55.2;0;1;4;0;9277.43;0;4;5;47;612;9;7;0
80627;757967.26;7;3;31;3836.95;4;14;22.1;3;0;4;0;733250.83;0;1;3;44;815;5;20;0
80628;166031.39;3;0;37;1012.06;13;23;25.7;25;3;4;0;153265.25;1;3;3;28;710;0;1;0
80629;23387.60;6;2;20;1287.61;7;3;60.5;46;9;5;0;24737.15;0;2;7;27;616;3;1;0
80630;65622.05;6;2;45;640.54;9;30;19.1;7;1;5;0;64689.26;0;2;3;70;674;3;17;0
80631;223957.31;5;0;46;855.99;10;18;39.6;33;6;4;0;256232.90;0;3;7;28;652;6;6;0
80632;127845.22;7;0;40;2114.74;9;25;13.5;6;1;4;0;130531.81;1;3;4;63;690;2;6;0
80633;18764.79;2;0;33;73.48;3;26;31.3;0;0;4;0;18064.36;0;4;1;61;599;13;1;0
80634;18603.96;2;1;13;390.90;12;0;31.6;0;0;2;3;17416.41;3;4;6;64;523;3;10;1
80635;178357.24;3;1;37;2841.89;2;21;11.4;42;8;3;2;188384.19;0;3;3;27;671;1;13;0
80636;190746.07;7;1;40;281.15;11;24;48.1;5;3;4;0;212082.97;1;3;3;56;657;3;15;0
80637;9524.01;1;1;25;692.47;7;17;11.1;34;12;3;0;8346.07;2;4;6;28;552;0;3;1
80638;69333.91;7;0;41;402.89;13;28;64.7;21;9;5;0;75041.78;0;3;3;42;611;16;8;0
80639;21420.13;3;0;7;710.54;12;0;19.3;6;1;4;0;21545.07;4;4;6;78;600;4;3;1
80640;100772.22;5;0;35;1615.84;0;14;42.0;35;8;5;0;87307.82;0;2;3;59;748;0;1;0
80641;77682.22;7;0;40;495.04;2;23;25.3;23;10;5;0;67323.06;1;3;3;40;646;4;3;1
80642;11490.38;2;0;16;381.70;12;15;35.0;1;2;5;1;11984.34;0;4;1;64;570;4;1;0
80643;151331.32;4;1;26;906.77;4;12;22.1;49;8;4;0;150420.47;1;1;3;50;782;7;1;1
80644;18482.86;2;1;24;301.23;9;20;76.8;2;1;5;0;18863.87;3;4;2;34;608;6;4;1
80645;8523.12;3;1;30;641.15;9;11;34.8;5;0;3;2;8960.73;0;4;2;30;555;4;1;0
80646;17304.76;1;0;7;406.23;1;3;44.9;23;10;3;0;18254.92;2;4;2;31;606;5;7;1
80647;39671.67;4;0;17;549.28;7;14;66.6;5;0;4;0;41179.33;0;2;3;53;621;2;1;0
80648;38507.20;2;2;31;1393.39;9;18;36.1;69;14;4;0;33574.58;2;2;5;27;710;0;16;1
80649;20776.17;2;1;20;712.28;11;7;0.0;7;0;5;0;20181.27;3;4;6;31;598;5;23;1
80650;14498.41;1;0;10;399.14;8;8;30.2;37;5;4;0;15301.24;0;4;6;53;669;14;20;0
80651;245130.34;5;0;34;1655.79;8;17;4.4;37;9;4;0;218567.80;0;3;7;33;718;0;3;0
80652;4344.09;1;2;19;118.48;7;10;8.5;39;8;4;1;4046.86;0;4;2;30;617;9;2;0
80653;587.77;2;0;15;342.72;15;2;80.0;18;5;4;0;595.05;2;4;2;57;585;2;6;0
80654;57384.60;2;1;35;804.22;12;20;61.8;22;2;4;0;57768.56;0;2;3;28;683;1;9;0
80655;129958.61;4;2;42;2536.36;5;29;33.1;6;0;4;0;117372.70;0;3;7;34;685;8;4;0
80656;3119.15;4;3;8;130.52;5;0;55.3;32;11;5;0;3297.18;0;4;5;44;621;2;3;0
80657;19089.97;1;2;6;573.83;13;7;18.8;10;10;5;0;16992.76;0;4;1;39;516;0;15;0
80658;13058.92;1;1;16;552.54;5;9;41.8;17;10;4;0;11116.73;3;4;5;46;631;4;23;1
80659;3535.67;1;2;30;711.55;10;22;73.6;4;2;5;0;3292.21;0;4;6;44;556;0;5;0
80660;22398.68;2;0;15;327.54;1;5;25.5;5;0;3;0;19588.55;0;4;6;48;577;10;1;0
80661;210083.19;4;0;38;802.27;2;17;22.8;44;5;5;0;194768.77;0;3;3;37;677;3;2;0
80662;120844.41;4;1;39;998.70;7;20;52.4;24;3;4;0;116588.13;0;3;4;41;781;4;9;0
80663;321092.89;8;0;37;2245.83;4;22;0.0;7;2;4;0;358546.04;0;1;7;57;757;0;8;0
80664;196923.22;7;2;35;1590.82;6;15;90.7;4;1;5;1;195743.21;0;3;4;55;708;9;1;0
80665;49249.52;3;0;28;648.85;9;23;82.8;4;1;5;0;53178.94;0;2;3;69;733;6;14;0
80666;76774.56;5;0;39;2327.06;5;23;54.3;18;7;5;0;75757.93;0;3;4;28;706;5;7;0
80667;51833.26;3;2;13;1571.28;5;7;18.5;23;5;4;0;54339.84;0;2;5;52;687;4;6;0
80668;2597.81;1;0;20;148.66;12;14;38.3;5;1;3;0;2797.10;2;4;5;54;534;2;2;0
80669;170413.12;4;1;44;1622.01;7;25;50.1;23;10;4;0;162913.12;2;3;7;43;687;2;1;1
80670;199586.71;7;0;29;551.99;1;22;38.5;6;3;5;1;210306.72;0;3;7;63;743;16;1;0
80671;9226.86;1;0;20;726.73;7;21;16.8;7;3;3;0;9597.86;1;4;2;58;642;12;2;0
80672;53804.95;4;1;54;509.99;6;28;54.1;13;10;5;0;54721.74;0;3;3;38;724;3;3;0
80673;222250.16;7;1;31;2941.96;7;21;6.1;35;5;5;1;229422.27;0;3;3;32;753;6;1;0
80674;24464.54;5;1;39;2444.23;6;28;19.3;0;0;5;0;27384.47;2;3;4;52;717;1;9;0
80675;11193.33;3;0;5;301.59;6;4;46.1;3;1;3;1;11778.11;0;4;5;52;582;5;1;0
80676;185660.54;4;1;53;2495.14;5;30;0.0;27;9;4;0;181188.50;0;3;7;51;696;3;8;0
80677;21948.52;2;1;24;618.86;12;18;12.4;1;0;4;0;20223.78;0;4;5;49;582;15;1;0
80678;2761.47;4;1;13;421.07;7;11;20.7;7;0;4;0;2935.80;2;4;1;32;557;6;2;1
80679;238767.52;5;0;36;1096.72;4;24;36.1;6;0;5;0;251684.24;1;3;7;56;770;10;3;0
80680;654755.25;8;1;25;3676.64;9;10;73.9;33;10;5;0;571177.98;0;1;7;69;708;1;1;0
80681;308740.29;8;0;22;3245.25;5;23;17.1;21;10;5;0;330086.91;0;1;7;30;813;1;3;0
80682;22293.75;1;2;10;109.43;4;10;1.9;16;8;3;0;21778.92;1;4;6;62;611;8;5;1
80683;32849.48;2;2;29;1433.34;2;17;11.4;8;3;4;1;37606.13;0;2;5;74;753;15;2;0
80684;345175.01;6;0;37;3538.38;17;23;72.7;24;7;4;0;350383.14;0;1;7;45;761;1;2;0
80685;217259.94;3;0;52;1996.59;7;30;11.2;16;6;4;0;233327.35;0;3;7;36;765;7;1;0
80686;18053.85;2;1;9;641.23;9;2;18.1;1;1;3;1;19307.21;3;4;1;45;575;3;22;1
80687;53237.32;6;1;32;1315.62;7;11;37.1;34;5;5;0;45680.18;0;2;7;20;693;1;7;0
80688;218306.15;8;4;21;2358.18;10;20;16.3;0;0;4;1;247928.42;0;1;7;43;674;6;2;0
80689;11755.63;3;1;30;581.54;7;22;0.0;6;0;4;0;12071.74;0;4;2;75;605;4;13;0
80690;2320.05;2;0;26;775.34;9;11;0.0;19;9;4;0;2019.43;2;4;2;33;599;1;5;1
80691;20560.33;3;1;18;111.63;11;7;82.2;16;0;4;0;22848.65;1;4;5;36;630;3;1;0
80692;177045.53;4;0;47;1180.66;6;27;22.9;28;2;5;0;160602.46;0;3;3;40;729;5;7;0
80693;193850.27;4;0;31;2464.52;0;11;82.5;28;14;5;0;166728.90;2;3;4;36;706;3;1;0
80694;435083.20;6;3;42;3255.73;3;21;6.2;25;7;5;0;370568.14;0;1;3;32;803;9;1;0
80695;17841.92;2;0;15;576.81;12;7;8.6;31;4;5;0;15588.27;0;4;1;58;586;5;3;0
80696;2417.22;1;0;16;160.07;10;5;18.6;4;0;4;0;2230.01;0;4;6;20;616;0;6;0
80697;4489.40;2;1;0;521.83;5;0;30.2;33;6;4;0;4148.83;0;4;6;41;583;1;7;0
80698;176773.92;6;0;49;2219.86;5;29;5.3;5;0;4;0;176728.38;2;3;7;37;733;1;23;0
80699;21740.72;1;0;13;486.73;5;1;48.0;5;1;3;0;24430.56;4;4;1;37;587;1;7;1
80700;12491.31;2;1;20;761.07;10;16;13.7;29;16;3;0;11703.09;0;4;1;21;588;2;15;0
80701;656777.25;8;1;26;3859.73;5;7;60.0;39;10;5;0;593338.12;0;1;3;28;805;0;2;0
80702;14212.57;1;1;22;723.18;15;14;18.0;43;8;4;0;13426.57;0;4;5;31;518;11;21;0
80703;7958.11;2;0;6;727.28;10;9;62.3;4;0;4;0;7718.02;0;4;6;73;582;4;8;0
80704;84846.24;5;1;31;1136.84;12;19;0.0;34;8;5;0;93193.58;0;3;3;42;756;1;6;0
80705;24384.24;5;0;46;2552.58;14;29;68.9;2;2;4;0;23948.16;0;3;3;49;662;0;3;0
80706;691588.49;4;1;19;2678.34;8;10;33.2;11;5;5;0;724840.63;0;1;7;45;785;3;8;0
80707;551188.36;4;1;24;479.58;12;11;63.2;31;13;5;0;499695.39;0;1;7;40;737;3;1;0
80708;609990.38;4;0;19;1112.32;12;3;32.5;18;9;5;0;697681.96;0;1;7;44;827;3;22;0
80709;16219.13;1;0;9;230.33;12;0;26.7;26;13;4;0;14615.28;0;4;6;25;598;7;5;0
80710;154462.47;5;0;40;393.61;10;31;64.7;25;4;4;0;144328.86;0;3;4;34;747;1;3;0
80711;101883.45;4;1;42;3151.62;13;21;54.4;0;0;4;0;90498.43;1;3;4;47;748;2;4;0
80712;213719.14;6;0;27;1560.96;9;19;0.0;2;3;4;0;188638.03;2;3;3;47;771;6;14;0
80713;319779.64;8;1;40;325.88;3;23;7.7;0;0;5;0;293521.98;0;1;3;75;842;4;1;0
80714;17707.35;3;2;21;161.29;0;11;40.3;5;0;4;0;19862.34;0;4;2;72;630;1;7;0
80715;4346.15;1;1;23;245.06;11;20;38.9;5;0;3;0;4195.84;3;4;6;33;567;6;2;1
80716;21138.21;4;1;14;566.74;4;13;60.2;7;0;4;0;23459.56;0;4;2;51;636;5;10;0
80717;89968.73;5;1;38;484.26;6;11;43.4;0;0;4;0;103317.38;0;1;3;71;782;3;1;0
80718;63545.79;4;2;25;1460.98;3;13;37.8;7;1;5;0;71187.05;0;2;7;79;649;1;9;0
80719;91066.65;5;1;48;1075.04;6;28;37.8;27;12;4;0;103721.92;0;3;3;34;642;16;23;0
80720;32001.03;3;0;35;188.56;8;15;66.6;30;5;5;0;31444.96;0;2;5;25;717;2;22;0
80721;152358.44;5;1;44;1427.07;8;28;48.2;4;0;2;5;132347.24;0;3;4;46;660;9;16;0
80722;31801.22;5;1;37;1482.35;5;20;57.5;2;1;4;0;31160.17;0;2;3;62;693;7;2;0
80723;3879.57;3;0;26;705.48;4;26;9.0;27;4;5;0;3408.77;0;4;6;22;573;0;1;0
80724;96495.67;3;0;31;301.16;6;18;30.1;29;8;4;0;89567.08;0;2;3;26;696;5;7;0
80725;66184.84;3;0;36;563.94;4;26;47.4;0;2;5;1;58643.83;1;2;3;38;705;3;14;0
80726;211370.97;3;1;54;1231.07;10;33;32.9;28;1;4;0;236199.78;2;3;7;37;678;5;16;0
80727;233629.67;5;0;45;2771.55;0;28;37.4;45;0;4;0;206315.27;1;3;4;33;719;2;2;0
80728;201398.14;4;0;39;3107.80;6;23;53.5;16;9;4;0;193958.18;0;3;4;45;689;2;9;0
80729;637563.05;7;2;44;1546.40;13;32;42.0;40;2;5;0;702574.28;1;1;3;56;786;2;19;0
80730;112151.22;5;0;50;1010.47;1;26;87.3;33;6;5;0;114788.98;0;3;7;47;725;5;5;0
80731;5019.44;1;2;17;442.52;9;7;40.0;1;1;3;0;5728.66;0;4;5;65;586;1;7;0
80732;22279.35;6;1;15;1031.17;12;11;21.1;23;7;5;0;22490.04;0;2;5;28;665;5;2;0
80733;21697.03;5;1;48;1854.62;4;33;49.8;37;8;3;0;21573.04;1;3;7;37;746;2;6;0
80734;18668.90;2;0;23;562.56;6;10;45.0;6;3;5;0;18049.28;1;4;1;31;651;1;6;0
80735;7062.77;3;1;25;310.32;8;25;31.8;25;4;3;0;7761.54;4;4;1;54;651;4;5;1
