ClientSK;Score_Churn;Classe_Risque
87851;0.0;Faible
87852;5.2;Faible
87853;47.0;Modere
87854;34.5;Modere
87855;35.1;Modere
87856;0.0;Faible
87857;13.2;Faible
87858;0.0;Faible
87859;0.0;Faible
87860;0.0;Faible
87861;0.0;Faible
87862;8.3;Faible
87863;0.0;Faible
87865;0.0;Faible
87866;17.8;Faible
87867;0.0;Faible
87868;0.0;Faible
87869;0.0;Faible
87870;0.0;Faible
87871;53.7;Eleve
87872;0.0;Faible
87873;0.1;Faible
87874;0.0;Faible
87875;0.0;Faible
87876;0.0;Faible
87877;0.0;Faible
87878;0.0;Faible
87879;13.9;Faible
87880;0.0;Faible
87881;0.0;Faible
87882;0.0;Faible
87883;0.0;Faible
87884;0.0;Faible
87886;0.0;Faible
87887;0.0;Faible
87888;0.0;Faible
87890;0.0;Faible
87891;0.0;Faible
87892;0.0;Faible
87893;0.0;Faible
87894;0.0;Faible
87895;37.1;Modere
87896;0.0;Faible
87897;0.0;Faible
87898;0.0;Faible
87901;0.0;Faible
87902;0.0;Faible
87904;0.0;Faible
87905;0.0;Faible
87906;0.0;Faible
87908;0.0;Faible
87910;32.2;Modere
87911;0.0;Faible
87913;0.0;Faible
87914;9.4;Faible
87915;0.0;Faible
87916;0.0;Faible
87917;0.0;Faible
87919;0.0;Faible
87920;0.0;Faible
87924;0.0;Faible
87926;0.0;Faible
87927;0.0;Faible
87928;0.0;Faible
87929;0.0;Faible
87930;0.0;Faible
87931;0.0;Faible
87932;0.0;Faible
87934;12.8;Faible
87935;0.0;Faible
87936;0.0;Faible
87937;0.0;Faible
87938;48.1;Modere
87939;0.0;Faible
87940;0.0;Faible
87942;8.1;Faible
87943;0.0;Faible
87944;0.0;Faible
87945;0.0;Faible
87946;0.0;Faible
87949;60.6;Eleve
87950;0.0;Faible
87952;0.0;Faible
87953;0.0;Faible
87954;0.0;Faible
87955;52.1;Eleve
87956;69.7;Eleve
87957;0.0;Faible
87959;11.2;Faible
87960;0.0;Faible
87961;0.0;Faible
87962;0.0;Faible
87964;0.0;Faible
87965;0.0;Faible
87966;0.0;Faible
87967;0.0;Faible
87968;0.0;Faible
87969;0.0;Faible
87970;31.4;Modere
87971;59.1;Eleve
87973;0.0;Faible
87976;48.5;Modere
87977;0.0;Faible
87978;0.0;Faible
87979;0.0;Faible
87982;0.0;Faible
87983;0.0;Faible
87984;28.1;Faible
87985;0.0;Faible
87986;42.4;Modere
87987;0.0;Faible
87989;0.0;Faible
87990;65.6;Eleve
87991;0.0;Faible
87992;0.0;Faible
87993;0.0;Faible
87995;0.0;Faible
87996;0.0;Faible
87997;0.0;Faible
87998;0.0;Faible
87999;0.0;Faible
88000;0.0;Faible
88001;29.5;Faible
88003;0.0;Faible
88004;0.0;Faible
88006;0.0;Faible
88007;0.0;Faible
88008;0.0;Faible
88009;0.0;Faible
88010;0.0;Faible
88011;0.0;Faible
88013;0.0;Faible
88014;35.6;Modere
88015;0.0;Faible
88016;0.0;Faible
88017;0.0;Faible
88019;0.0;Faible
88020;34.2;Modere
88021;0.0;Faible
88022;0.0;Faible
88025;65.9;Eleve
88028;0.0;Faible
88029;0.0;Faible
88030;0.0;Faible
88032;0.0;Faible
88033;12.5;Faible
88034;0.0;Faible
88035;0.0;Faible
88036;76.9;Critique
88037;32.7;Modere
88038;0.0;Faible
88040;0.0;Faible
88041;0.0;Faible
88042;0.0;Faible
88043;28.9;Faible
88044;72.2;Critique
88045;0.0;Faible
88046;0.0;Faible
88049;0.0;Faible
88050;0.0;Faible
88051;0.0;Faible
88053;0.0;Faible
88054;0.0;Faible
88056;0.0;Faible
88057;0.0;Faible
88058;0.0;Faible
88059;0.0;Faible
88060;0.0;Faible
88061;0.0;Faible
88062;0.0;Faible
88063;17.4;Faible
88064;0.0;Faible
88065;0.0;Faible
88067;22.8;Faible
88068;47.4;Modere
88069;0.0;Faible
88070;78.8;Critique
88071;28.2;Faible
88074;0.0;Faible
88075;0.0;Faible
88076;0.0;Faible
88077;0.0;Faible
88079;0.0;Faible
88080;0.0;Faible
88082;0.0;Faible
88083;0.0;Faible
88084;12.6;Faible
88086;0.0;Faible
88087;0.0;Faible
88088;0.0;Faible
88089;0.0;Faible
88090;29.9;Faible
88091;0.0;Faible
88092;0.0;Faible
88094;0.0;Faible
88095;0.0;Faible
88096;0.0;Faible
88097;0.0;Faible
88100;7.5;Faible
88101;0.0;Faible
88102;0.0;Faible
88105;0.0;Faible
88106;0.0;Faible
88107;0.0;Faible
88108;0.0;Faible
88109;0.0;Faible
88112;0.0;Faible
88113;0.0;Faible
88114;0.0;Faible
88115;0.0;Faible
88116;0.0;Faible
88117;0.0;Faible
88118;0.0;Faible
88119;23.8;Faible
88120;0.0;Faible
88121;0.0;Faible
88123;0.0;Faible
88126;12.3;Faible
88127;0.0;Faible
88129;0.0;Faible
88130;0.0;Faible
88131;0.0;Faible
88132;0.0;Faible
88134;0.0;Faible
88135;0.0;Faible
88136;0.0;Faible
88137;0.0;Faible
88138;0.0;Faible
88140;39.6;Modere
88141;0.0;Faible
88142;0.0;Faible
88143;0.0;Faible
88144;0.0;Faible
88145;0.0;Faible
88147;0.0;Faible
88148;0.0;Faible
88149;0.0;Faible
88150;0.0;Faible
88151;0.0;Faible
88153;0.0;Faible
88154;0.0;Faible
88155;7.2;Faible
88156;35.2;Modere
88157;0.0;Faible
88158;54.8;Eleve
88159;0.0;Faible
88160;0.0;Faible
88161;24.7;Faible
88162;0.0;Faible
88163;36.2;Modere
88166;11.7;Faible
88167;0.0;Faible
88168;0.0;Faible
88169;0.0;Faible
88170;0.0;Faible
88171;0.0;Faible
88172;0.0;Faible
88173;0.0;Faible
88174;0.0;Faible
88175;0.0;Faible
88176;0.0;Faible
88178;70.5;Critique
88179;3.5;Faible
88180;0.0;Faible
88181;0.0;Faible
88182;38.6;Modere
88183;0.0;Faible
88185;68.1;Eleve
88186;0.0;Faible
88187;0.0;Faible
88188;0.0;Faible
88189;0.0;Faible
88190;0.0;Faible
88191;0.0;Faible
88192;0.0;Faible
88193;17.8;Faible
88194;0.0;Faible
88195;0.0;Faible
88197;0.0;Faible
88198;0.0;Faible
88199;0.0;Faible
88200;0.0;Faible
88201;0.0;Faible
88205;0.0;Faible
88206;0.0;Faible
88208;0.0;Faible
88209;0.0;Faible
88210;0.0;Faible
88211;0.0;Faible
88212;0.0;Faible
88213;50.3;Eleve
88214;78.9;Critique
88215;0.0;Faible
88216;38.3;Modere
88217;0.0;Faible
88218;6.9;Faible
88219;0.0;Faible
88220;0.0;Faible
88221;0.0;Faible
88222;0.0;Faible
88223;0.0;Faible
88224;0.2;Faible
88225;0.0;Faible
88226;8.3;Faible
88227;0.0;Faible
88229;39.9;Modere
88231;0.0;Faible
88232;0.0;Faible
88233;0.0;Faible
88234;59.6;Eleve
88235;0.0;Faible
88236;0.0;Faible
88240;0.0;Faible
88241;26.5;Faible
88242;0.0;Faible
88243;0.0;Faible
88244;0.0;Faible
88246;0.0;Faible
88247;0.0;Faible
88248;5.1;Faible
88251;0.0;Faible
88252;0.0;Faible
88253;0.0;Faible
88258;42.1;Modere
88259;0.0;Faible
88260;34.5;Modere
88262;0.0;Faible
88263;73.6;Critique
88264;0.0;Faible
88265;0.0;Faible
88267;0.0;Faible
88269;0.0;Faible
88270;0.0;Faible
88271;0.0;Faible
88272;46.7;Modere
88273;0.0;Faible
88274;0.0;Faible
88276;0.0;Faible
88277;69.8;Eleve
88278;0.0;Faible
88279;0.0;Faible
88280;0.0;Faible
88281;9.1;Faible
88282;0.0;Faible
88283;82.8;Critique
88284;16.1;Faible
88285;0.0;Faible
88287;0.0;Faible
88289;0.0;Faible
88290;0.0;Faible
88291;0.0;Faible
88292;0.0;Faible
88294;0.0;Faible
88295;0.0;Faible
88296;0.0;Faible
88297;0.0;Faible
88298;0.1;Faible
88299;0.0;Faible
88300;0.0;Faible
88302;0.0;Faible
88303;9.8;Faible
88304;54.6;Eleve
88306;0.1;Faible
88308;0.0;Faible
88309;0.0;Faible
88310;0.0;Faible
88311;0.0;Faible
88312;0.0;Faible
88313;0.0;Faible
88315;43.5;Modere
88316;28.8;Faible
88317;0.0;Faible
88318;0.0;Faible
88319;0.0;Faible
88320;25.6;Faible
88321;0.0;Faible
88322;37.1;Modere
88323;0.0;Faible
88324;0.0;Faible
88325;0.0;Faible
88326;0.0;Faible
88327;0.0;Faible
88329;0.0;Faible
88330;0.0;Faible
88331;0.0;Faible
88333;0.0;Faible
88335;0.0;Faible
88336;0.0;Faible
88337;13.5;Faible
88338;0.0;Faible
88339;0.0;Faible
88340;0.0;Faible
88341;0.0;Faible
88342;0.0;Faible
88344;0.0;Faible
88346;0.0;Faible
88347;66.6;Eleve
88348;0.0;Faible
88349;0.0;Faible
88350;0.0;Faible
88351;10.1;Faible
88352;0.1;Faible
88353;48.4;Modere
88354;0.0;Faible
88355;0.0;Faible
88356;18.7;Faible
88357;0.0;Faible
88358;0.0;Faible
88359;0.0;Faible
88360;0.0;Faible
88361;0.0;Faible
88362;22.1;Faible
88363;8.4;Faible
88364;0.0;Faible
88365;8.2;Faible
88366;0.0;Faible
88367;0.0;Faible
88368;0.0;Faible
88369;0.0;Faible
88370;0.0;Faible
88371;11.6;Faible
88372;0.0;Faible
88374;0.0;Faible
88376;0.0;Faible
88377;0.0;Faible
88379;8.8;Faible
88380;0.0;Faible
88381;0.0;Faible
88382;0.0;Faible
88384;0.0;Faible
88385;69.6;Eleve
88386;24.9;Faible
88387;22.2;Faible
88389;0.0;Faible
88390;0.0;Faible
88391;0.0;Faible
88393;0.0;Faible
88394;0.0;Faible
88395;0.0;Faible
88396;0.0;Faible
88397;0.0;Faible
88398;0.0;Faible
88400;0.0;Faible
88401;0.0;Faible
88402;34.6;Modere
88403;64.3;Eleve
88404;75.0;Critique
88406;0.0;Faible
88408;0.0;Faible
88409;0.0;Faible
88410;0.0;Faible
88411;0.0;Faible
88414;0.0;Faible
88415;0.0;Faible
88416;0.0;Faible
88417;0.0;Faible
88418;0.0;Faible
88420;0.0;Faible
88421;37.6;Modere
88422;0.0;Faible
88423;5.0;Faible
88424;0.0;Faible
88425;43.6;Modere
88426;0.0;Faible
88427;0.0;Faible
88428;62.3;Eleve
88429;0.0;Faible
88430;12.4;Faible
88431;0.0;Faible
88432;0.0;Faible
88436;0.0;Faible
88437;68.3;Eleve
88438;0.0;Faible
88439;0.0;Faible
88440;0.0;Faible
88441;0.0;Faible
88442;0.0;Faible
88443;0.0;Faible
88444;35.5;Modere
88445;0.0;Faible
88446;39.1;Modere
88447;0.0;Faible
88448;0.0;Faible
88449;0.0;Faible
88450;0.0;Faible
88454;0.0;Faible
88456;0.0;Faible
88458;0.0;Faible
88459;0.0;Faible
88460;53.1;Eleve
88461;0.0;Faible
88462;0.0;Faible
88463;0.0;Faible
88464;0.0;Faible
88466;0.0;Faible
88467;26.2;Faible
88468;10.1;Faible
88469;0.0;Faible
88470;0.0;Faible
88471;0.0;Faible
88472;28.0;Faible
88473;0.0;Faible
88474;11.0;Faible
88475;68.1;Eleve
88476;0.0;Faible
88480;0.0;Faible
88481;0.0;Faible
88482;0.0;Faible
88483;0.0;Faible
88484;0.0;Faible
88487;0.0;Faible
88491;0.0;Faible
88492;0.0;Faible
88494;0.0;Faible
88495;0.0;Faible
88496;0.0;Faible
88498;0.0;Faible
88499;0.0;Faible
88501;0.0;Faible
88502;0.0;Faible
88504;0.0;Faible
88505;0.0;Faible
88506;39.7;Modere
88507;0.0;Faible
88509;0.0;Faible
88510;0.0;Faible
88511;0.0;Faible
88512;0.0;Faible
88513;0.0;Faible
88514;0.0;Faible
88515;36.5;Modere
88516;0.0;Faible
88517;0.0;Faible
88518;0.0;Faible
88519;0.0;Faible
88522;0.0;Faible
88523;0.0;Faible
88524;0.0;Faible
88525;0.0;Faible
88526;0.0;Faible
88527;0.0;Faible
88528;0.0;Faible
88530;0.0;Faible
88532;0.0;Faible
88534;0.0;Faible
88536;0.0;Faible
88537;0.0;Faible
88538;0.0;Faible
88539;0.0;Faible
88540;0.0;Faible
88541;30.1;Modere
88542;11.3;Faible
88543;0.0;Faible
88545;0.0;Faible
88546;0.0;Faible
88547;0.0;Faible
88548;0.0;Faible
88549;9.7;Faible
88551;0.0;Faible
88552;7.6;Faible
88554;0.0;Faible
88555;9.0;Faible
88556;0.0;Faible
88557;0.0;Faible
88558;0.0;Faible
88559;31.8;Modere
88560;0.0;Faible
88561;0.0;Faible
88562;0.0;Faible
88563;56.9;Eleve
88564;0.0;Faible
88565;0.0;Faible
88566;0.0;Faible
88568;0.0;Faible
88569;78.0;Critique
88570;0.0;Faible
88571;76.9;Critique
88572;0.0;Faible
88573;0.0;Faible
88574;0.0;Faible
88575;26.0;Faible
88577;22.6;Faible
88580;0.0;Faible
88582;0.0;Faible
88583;0.0;Faible
88586;0.0;Faible
88588;0.0;Faible
88590;0.0;Faible
88591;41.6;Modere
88592;13.4;Faible
88593;0.0;Faible
88594;0.0;Faible
88595;0.0;Faible
88596;0.0;Faible
88597;0.0;Faible
88598;0.0;Faible
88599;24.9;Faible
88600;0.0;Faible
88601;0.0;Faible
88602;61.5;Eleve
88604;0.0;Faible
88605;30.2;Modere
88606;0.0;Faible
88608;0.0;Faible
88609;0.0;Faible
88610;0.0;Faible
88611;0.0;Faible
88614;0.0;Faible
88615;0.0;Faible
88616;0.0;Faible
88618;0.0;Faible
88619;0.0;Faible
88620;0.0;Faible
88621;36.7;Modere
88623;0.0;Faible
88624;0.0;Faible
88625;0.0;Faible
88627;0.0;Faible
88628;0.0;Faible
88629;0.0;Faible
88631;0.0;Faible
88632;0.0;Faible
88634;0.0;Faible
88635;0.0;Faible
88636;0.0;Faible
88637;0.0;Faible
88638;0.0;Faible
88640;0.0;Faible
88641;0.0;Faible
88643;0.0;Faible
88644;20.6;Faible
88645;0.0;Faible
88646;0.0;Faible
88647;45.6;Modere
88648;0.0;Faible
88649;53.4;Eleve
88650;33.5;Modere
88651;0.0;Faible
88652;0.0;Faible
88653;0.1;Faible
88654;0.0;Faible
88655;0.0;Faible
88656;0.0;Faible
88658;0.0;Faible
88659;14.6;Faible
88661;0.0;Faible
88662;61.4;Eleve
88664;0.0;Faible
88665;0.2;Faible
88666;0.0;Faible
88667;0.0;Faible
88668;0.0;Faible
88669;0.0;Faible
88670;52.5;Eleve
88672;0.0;Faible
88673;0.0;Faible
88674;0.0;Faible
88675;0.0;Faible
88676;0.0;Faible
88678;0.0;Faible
88679;41.1;Modere
88681;0.0;Faible
88682;0.0;Faible
88683;0.0;Faible
88684;41.4;Modere
88685;0.0;Faible
88686;0.0;Faible
88687;0.0;Faible
88688;56.1;Eleve
88690;0.0;Faible
88691;0.0;Faible
88692;60.3;Eleve
88693;0.0;Faible
88694;0.0;Faible
88695;38.1;Modere
88696;57.6;Eleve
88698;0.0;Faible
88699;66.0;Eleve
88700;0.0;Faible
88701;0.0;Faible
88704;0.0;Faible
88706;0.0;Faible
88708;0.0;Faible
88709;0.0;Faible
88710;69.0;Eleve
88711;0.0;Faible
88712;0.0;Faible
88713;0.0;Faible
88714;0.0;Faible
88715;0.0;Faible
88716;0.0;Faible
88718;0.0;Faible
88719;9.2;Faible
88720;0.0;Faible
88721;36.4;Modere
88722;0.0;Faible
88723;0.0;Faible
88724;0.0;Faible
88725;5.0;Faible
88726;51.9;Eleve
88727;0.0;Faible
88728;28.9;Faible
88730;0.0;Faible
88731;0.0;Faible
88732;0.0;Faible
88735;0.0;Faible
88736;0.0;Faible
88737;48.1;Modere
88738;24.1;Faible
88739;0.0;Faible
88740;0.0;Faible
88741;0.0;Faible
88742;0.0;Faible
88743;29.3;Faible
88744;60.7;Eleve
88746;0.0;Faible
88747;19.4;Faible
88748;0.0;Faible
88750;17.2;Faible
88751;0.0;Faible
88752;0.0;Faible
88753;24.2;Faible
88754;0.0;Faible
88755;0.0;Faible
88757;0.0;Faible
88758;16.4;Faible
88759;0.0;Faible
88760;48.0;Modere
88761;60.4;Eleve
88762;0.0;Faible
88764;0.0;Faible
88765;0.0;Faible
88766;0.0;Faible
88767;0.0;Faible
88768;0.0;Faible
88769;57.2;Eleve
88771;0.0;Faible
88772;77.2;Critique
88773;0.0;Faible
88774;0.0;Faible
88775;0.0;Faible
88776;0.0;Faible
88779;25.0;Faible
88785;0.0;Faible
88787;49.8;Modere
88788;19.5;Faible
88789;0.1;Faible
88792;0.0;Faible
88793;0.0;Faible
88794;71.3;Critique
88795;0.0;Faible
88796;77.7;Critique
88797;0.0;Faible
88799;0.0;Faible
88800;0.0;Faible
88802;0.0;Faible
88804;0.0;Faible
88806;0.0;Faible
88807;0.0;Faible
88809;0.0;Faible
88810;0.0;Faible
88811;0.0;Faible
88813;0.0;Faible
88816;53.7;Eleve
88817;0.0;Faible
88818;0.0;Faible
88819;0.0;Faible
88821;67.6;Eleve
88822;0.0;Faible
88823;0.0;Faible
88824;0.0;Faible
88825;0.0;Faible
88826;18.0;Faible
88827;0.0;Faible
88829;0.0;Faible
88830;0.0;Faible
88831;0.0;Faible
88832;0.0;Faible
88833;0.0;Faible
88834;0.0;Faible
88835;0.0;Faible
88836;0.0;Faible
88837;0.0;Faible
88838;0.0;Faible
88839;44.8;Modere
88840;0.0;Faible
88843;0.0;Faible
88844;0.0;Faible
88845;25.0;Faible
88846;0.0;Faible
88847;0.0;Faible
88848;0.0;Faible
88849;0.0;Faible
88850;0.0;Faible
88851;0.0;Faible
88852;59.7;Eleve
88853;38.4;Modere
88855;0.0;Faible
88856;13.0;Faible
88857;0.0;Faible
88858;50.9;Eleve
88859;0.0;Faible
88860;0.0;Faible
88861;0.0;Faible
88862;0.0;Faible
88863;0.0;Faible
88864;0.0;Faible
88866;0.0;Faible
88868;0.0;Faible
88870;30.3;Modere
88872;0.0;Faible
88873;21.7;Faible
88875;0.0;Faible
88876;0.0;Faible
88878;0.0;Faible
88880;0.0;Faible
88881;0.0;Faible
88883;4.1;Faible
88884;0.0;Faible
88885;0.0;Faible
88886;0.0;Faible
88887;0.0;Faible
88888;0.0;Faible
88889;0.0;Faible
88890;0.0;Faible
88891;0.0;Faible
88892;0.0;Faible
88893;9.6;Faible
88895;0.0;Faible
88897;0.0;Faible
88898;0.0;Faible
88899;40.9;Modere
88900;0.0;Faible
88901;0.0;Faible
88902;0.0;Faible
88903;0.0;Faible
88904;0.1;Faible
88905;0.0;Faible
88906;0.0;Faible
88907;24.6;Faible
88908;11.1;Faible
88909;0.0;Faible
88910;0.0;Faible
88911;0.0;Faible
88913;0.0;Faible
88914;0.0;Faible
88915;46.5;Modere
88916;0.0;Faible
88917;0.0;Faible
88919;28.6;Faible
88920;0.0;Faible
88921;29.2;Faible
88922;0.0;Faible
88923;0.0;Faible
88926;0.0;Faible
88927;0.0;Faible
88928;0.0;Faible
88929;0.0;Faible
88931;0.0;Faible
88932;8.0;Faible
88934;0.0;Faible
88935;0.0;Faible
88936;0.0;Faible
88937;0.0;Faible
88938;0.0;Faible
88939;0.0;Faible
88941;0.0;Faible
88942;0.0;Faible
88943;0.0;Faible
88944;0.0;Faible
88945;0.0;Faible
88946;0.0;Faible
88950;0.0;Faible
88951;0.0;Faible
88953;0.0;Faible
88954;80.5;Critique
88955;61.2;Eleve
88956;0.0;Faible
88957;26.4;Faible
88958;0.0;Faible
88959;0.0;Faible
88960;5.6;Faible
88961;22.8;Faible
88965;9.0;Faible
88966;0.0;Faible
88967;0.0;Faible
88968;0.0;Faible
88969;0.0;Faible
88972;0.0;Faible
88973;0.0;Faible
88974;0.0;Faible
88975;68.9;Eleve
88976;0.0;Faible
88977;19.2;Faible
88978;0.0;Faible
88979;0.0;Faible
88980;0.0;Faible
88982;47.4;Modere
88983;0.0;Faible
88984;0.0;Faible
88985;0.0;Faible
88986;0.0;Faible
88987;0.0;Faible
88988;0.0;Faible
88989;77.3;Critique
88990;0.0;Faible
88991;0.0;Faible
88994;0.0;Faible
88995;0.0;Faible
88996;0.0;Faible
88997;0.0;Faible
88998;0.0;Faible
88999;17.4;Faible
89000;0.0;Faible
89001;0.0;Faible
89002;0.0;Faible
89003;0.0;Faible
89004;0.0;Faible
89007;0.0;Faible
89008;0.0;Faible
89009;0.0;Faible
89010;32.3;Modere
89011;8.8;Faible
89012;0.0;Faible
89013;0.0;Faible
89014;0.0;Faible
89015;0.0;Faible
89016;0.0;Faible
89017;42.2;Modere
89018;0.0;Faible
89019;0.0;Faible
89021;0.0;Faible
89022;0.0;Faible
89023;28.5;Faible
89025;26.8;Faible
89027;0.0;Faible
89028;22.0;Faible
89029;0.0;Faible
89030;0.0;Faible
89033;0.0;Faible
89034;0.0;Faible
89036;0.0;Faible
89037;0.0;Faible
89038;0.0;Faible
89039;0.0;Faible
89040;0.0;Faible
89041;38.5;Modere
89042;8.9;Faible
89043;0.0;Faible
89046;0.0;Faible
89047;0.0;Faible
89049;0.0;Faible
89051;0.0;Faible
89052;0.0;Faible
89054;0.0;Faible
89055;0.0;Faible
89056;27.7;Faible
89059;0.0;Faible
89060;0.0;Faible
89061;0.0;Faible
89062;0.0;Faible
89063;40.6;Modere
89065;0.0;Faible
89067;0.0;Faible
89069;0.0;Faible
89070;0.0;Faible
89072;0.0;Faible
89073;0.0;Faible
89074;0.0;Faible
89075;0.0;Faible
89076;0.0;Faible
89079;16.9;Faible
89080;85.6;Critique
89081;40.6;Modere
89082;57.3;Eleve
89086;0.0;Faible
89087;29.9;Faible
89088;0.0;Faible
89089;45.8;Modere
89090;10.0;Faible
89091;0.0;Faible
89092;5.2;Faible
89094;0.0;Faible
89095;0.0;Faible
89096;0.0;Faible
89097;0.0;Faible
89098;0.0;Faible
89099;0.0;Faible
89100;0.0;Faible
89101;0.0;Faible
89102;0.0;Faible
89104;0.0;Faible
89105;0.0;Faible
89106;19.0;Faible
89107;38.4;Modere
89108;0.0;Faible
89109;0.0;Faible
89110;0.0;Faible
89111;0.0;Faible
89112;0.0;Faible
89113;65.6;Eleve
89117;0.0;Faible
89119;0.0;Faible
89120;0.0;Faible
89121;0.0;Faible
89122;0.0;Faible
89123;20.4;Faible
89125;0.0;Faible
89127;0.0;Faible
89128;0.0;Faible
89129;34.0;Modere
89131;0.0;Faible
89134;0.0;Faible
89135;36.2;Modere
89136;0.0;Faible
89137;8.0;Faible
89138;0.0;Faible
89140;0.0;Faible
89141;0.0;Faible
89142;0.0;Faible
89143;55.9;Eleve
89147;0.0;Faible
89149;74.7;Critique
89150;0.0;Faible
89151;67.0;Eleve
89152;0.0;Faible
89153;0.0;Faible
89154;0.0;Faible
89156;0.0;Faible
89157;0.0;Faible
89158;0.0;Faible
89159;0.0;Faible
89160;0.0;Faible
89161;0.0;Faible
89162;0.0;Faible
89163;0.0;Faible
89164;25.7;Faible
89165;0.0;Faible
89166;0.0;Faible
89167;0.0;Faible
89168;0.0;Faible
89169;0.0;Faible
89170;0.0;Faible
89171;0.0;Faible
89172;0.0;Faible
89173;0.0;Faible
89174;0.0;Faible
89175;0.0;Faible
89176;0.0;Faible
89177;0.0;Faible
89178;0.0;Faible
89179;0.0;Faible
89180;0.0;Faible
89181;42.9;Modere
89182;0.0;Faible
89183;0.0;Faible
89184;0.0;Faible
89185;13.0;Faible
89187;0.0;Faible
89188;0.0;Faible
89190;0.0;Faible
89191;0.0;Faible
89192;0.0;Faible
89193;64.5;Eleve
89195;0.0;Faible
89197;0.0;Faible
89198;0.0;Faible
89199;0.0;Faible
89200;0.0;Faible
89201;0.0;Faible
89202;32.8;Modere
89203;0.0;Faible
89204;0.0;Faible
89206;0.0;Faible
89208;0.0;Faible
89209;0.0;Faible
89210;0.0;Faible
89211;0.0;Faible
89212;0.0;Faible
89216;0.0;Faible
89217;4.2;Faible
89218;0.0;Faible
89220;0.0;Faible
89221;0.0;Faible
89222;0.0;Faible
89223;4.9;Faible
89224;0.0;Faible
89225;0.0;Faible
89228;0.0;Faible
89229;0.0;Faible
89230;0.0;Faible
89231;18.9;Faible
89232;0.0;Faible
89233;79.9;Critique
89234;50.4;Eleve
89235;0.0;Faible
89237;0.0;Faible
89238;57.0;Eleve
89239;0.0;Faible
89240;0.0;Faible
89241;0.0;Faible
89242;57.4;Eleve
89243;44.2;Modere
89244;0.0;Faible
89245;0.0;Faible
89246;0.0;Faible
89247;0.0;Faible
89248;0.0;Faible
89249;0.0;Faible
89250;0.0;Faible
89252;0.0;Faible
89253;0.0;Faible
89254;0.0;Faible
89256;15.2;Faible
89257;0.0;Faible
89258;0.0;Faible
89259;0.0;Faible
89260;0.0;Faible
89261;0.0;Faible
89262;0.0;Faible
89264;14.6;Faible
89265;0.0;Faible
89266;5.5;Faible
89269;0.0;Faible
89270;0.0;Faible
89271;57.6;Eleve
89272;0.0;Faible
89273;0.0;Faible
89274;0.0;Faible
89275;0.0;Faible
89276;0.0;Faible
89277;0.0;Faible
89278;0.0;Faible
89279;0.0;Faible
89280;0.0;Faible
89281;0.0;Faible
89282;0.0;Faible
89284;0.0;Faible
89285;0.0;Faible
89286;0.0;Faible
89287;0.0;Faible
89288;0.0;Faible
89289;0.0;Faible
89290;19.5;Faible
89292;0.0;Faible
89293;0.0;Faible
89294;54.8;Eleve
89295;50.2;Eleve
89296;0.0;Faible
89297;3.7;Faible
89298;0.0;Faible
89299;0.0;Faible
89300;0.0;Faible
89301;0.0;Faible
89303;0.0;Faible
89304;0.0;Faible
89305;0.0;Faible
89307;0.0;Faible
89309;0.0;Faible
89310;24.5;Faible
89311;0.0;Faible
89312;0.0;Faible
89313;0.0;Faible
89314;0.0;Faible
89315;0.0;Faible
89316;48.9;Modere
89317;0.0;Faible
89318;69.8;Eleve
89319;0.0;Faible
89320;0.0;Faible
89321;0.0;Faible
89322;55.9;Eleve
89323;0.0;Faible
89324;0.0;Faible
89325;0.0;Faible
89327;0.0;Faible
89328;0.0;Faible
89330;0.0;Faible
89331;0.0;Faible
89332;0.0;Faible
89333;0.0;Faible
89334;20.1;Faible
89335;0.0;Faible
89336;0.0;Faible
89337;0.0;Faible
89338;0.0;Faible
89340;0.0;Faible
89342;0.0;Faible
89344;0.0;Faible
89346;0.0;Faible
89347;25.0;Faible
89348;0.0;Faible
89351;0.0;Faible
89352;0.0;Faible
89353;0.0;Faible
89354;0.0;Faible
89355;70.7;Critique
89356;0.0;Faible
89357;0.0;Faible
89359;0.0;Faible
89360;0.0;Faible
89361;0.0;Faible
89362;0.0;Faible
89363;0.0;Faible
89364;0.0;Faible
89365;0.0;Faible
89366;0.0;Faible
89367;16.5;Faible
89368;8.5;Faible
89369;0.0;Faible
89370;0.0;Faible
89371;0.0;Faible
89372;0.0;Faible
89373;6.7;Faible
89375;0.0;Faible
89376;0.0;Faible
89377;0.0;Faible
89378;0.0;Faible
89379;0.0;Faible
89381;0.0;Faible
89382;0.0;Faible
89383;76.5;Critique
89384;0.0;Faible
89385;0.0;Faible
89388;9.2;Faible
89392;0.0;Faible
89393;0.0;Faible
89394;0.0;Faible
89395;0.0;Faible
89396;0.0;Faible
89397;34.5;Modere
89398;43.5;Modere
89399;0.0;Faible
89401;0.0;Faible
89402;0.0;Faible
89403;0.0;Faible
89404;0.0;Faible
89405;0.0;Faible
89406;0.0;Faible
89407;0.0;Faible
89408;59.4;Eleve
89409;0.0;Faible
89410;0.0;Faible
89411;0.0;Faible
89412;0.0;Faible
89413;0.0;Faible
89414;0.0;Faible
89415;50.3;Eleve
89416;0.0;Faible
89420;0.0;Faible
89422;49.4;Modere
89423;0.0;Faible
89424;0.0;Faible
89426;0.0;Faible
89427;0.0;Faible
89429;0.0;Faible
89431;0.0;Faible
89432;0.0;Faible
89435;0.0;Faible
89436;0.0;Faible
89437;0.0;Faible
89438;15.9;Faible
89439;0.0;Faible
89440;0.0;Faible
89441;0.0;Faible
